run_name,metric,all_values_mean,all_values_std,all_values_min,all_values_max,all_values_count,final_values_mean,final_values_std,final_values_min,final_values_max,final_values_count,num_versions,dataset,model,num_samples,max_steps,batch_size
on_regression_on_glg_nsm3000_nst301_bs15,train/loss_epoch,0.08106585196219385,0.08947805293766317,0.0038660275749862194,0.23497673869132996,10,0.009567106794565915,0.007059265102199224,0.0038660275749862194,0.021496854722499847,5,5,on_regression,on_glg,3000,301,15
on_regression_on_glg_nsm3000_nst301_bs15,train/loss,0.08106583973858505,0.08947804007081059,0.0038660282734781504,0.23497672379016876,10,0.009567106189206243,0.0070592641043350874,0.0038660282734781504,0.021496852859854698,5,5,on_regression,on_glg,3000,301,15
on_regression_on_glg_nsm3000_nst301_bs15,train/epoch,0.5,0.5270462766947299,0.0,1.0,10,1.0,0.0,1.0,1.0,5,5,on_regression,on_glg,3000,301,15
on_regression_on_glg_nsm3000_nst301_bs15,test/loss,0.004754419135861099,0.0023901276382024125,0.0015292413299903274,0.007231446448713541,5,0.004754419135861099,0.0023901276382024125,0.0015292413299903274,0.007231446448713541,5,5,on_regression,on_glg,3000,301,15
on_regression_on_glg_nsm300_nst1001_bs15,train/loss_step,0.022643149861432902,0.12895222084819774,1.627428900974337e-05,1.4379304647445679,250,0.0008061784494202584,0.0014026505454252081,0.00012806606537196785,0.0033117819111794233,5,5,on_regression,on_glg,300,1001,15
on_regression_on_glg_nsm300_nst1001_bs15,epoch,24.842105263157894,14.64831703210178,0.0,51.0,760,51.0,0.0,51.0,51.0,5,5,on_regression,on_glg,300,1001,15
on_regression_on_glg_nsm300_nst1001_bs15,val/loss,0.022369464187417178,0.09087636510871977,0.000246255163801834,0.9369240403175354,250,0.002611374104162678,0.002623115109331441,0.0004736403643619269,0.006982009392231703,5,5,on_regression,on_glg,300,1001,15
on_regression_on_glg_nsm300_nst1001_bs15,train/loss_epoch,0.02691026290137647,0.11230589744587033,3.133914651698433e-05,0.9477360248565674,255,0.00045864652711316014,0.00039422870242205216,3.133914651698433e-05,0.0010082768276333809,5,5,on_regression,on_glg,300,1001,15
on_regression_on_glg_nsm300_nst1001_bs15,train/loss,0.02691026115391972,0.11230588769738886,3.133914651698433e-05,0.9477358460426331,255,0.00045864652711316014,0.00039422870242205216,3.133914651698433e-05,0.0010082768276333809,5,5,on_regression,on_glg,300,1001,15
on_regression_on_glg_nsm300_nst1001_bs15,train/epoch,25.0,14.748548573990936,0.0,50.0,255,50.0,0.0,50.0,50.0,5,5,on_regression,on_glg,300,1001,15
on_regression_on_glg_nsm300_nst1001_bs15,test/loss,0.0057493462460115555,0.0051036347325486885,0.0007111833547241986,0.011237400583922863,5,0.0057493462460115555,0.0051036347325486885,0.0007111833547241986,0.011237400583922863,5,5,on_regression,on_glg,300,1001,15
on_regression_on_glg_nsm30_nst1001_bs15,train/loss_step,0.014287744713748399,0.08696626566025004,3.014023945979716e-07,1.2341092824935913,2510,0.013637424079519178,0.032965805097484306,5.907987201680953e-07,0.08092644065618515,6,6,on_regression,on_glg,30,1001,15
on_regression_on_glg_nsm30_nst1001_bs15,epoch,249.26041666666666,145.14165169923245,0.0,501.0,5280,419.0,200.85815890822062,9.0,501.0,6,6,on_regression,on_glg,30,1001,15
on_regression_on_glg_nsm30_nst1001_bs15,train/loss_epoch,0.015487285529399635,0.09231381318152536,4.555747068479832e-07,1.0637986660003662,2514,0.016119049396403778,0.039166479845681015,1.1328613709338242e-06,0.09606640785932541,6,6,on_regression,on_glg,30,1001,15
on_regression_on_glg_nsm30_nst1001_bs15,train/loss,0.015487285445737112,0.09231381192210128,4.555747068479832e-07,1.0637987852096558,2514,0.01611905063574189,0.03916648288852115,1.1328613709338242e-06,0.096066415309906,6,6,on_regression,on_glg,30,1001,15
on_regression_on_glg_nsm30_nst1001_bs15,train/epoch,249.11933174224345,145.14151087014034,0.0,500.0,2514,418.0,200.85815890822062,8.0,500.0,6,6,on_regression,on_glg,30,1001,15
on_regression_on_glg_nsm30_nst1001_bs15,val/loss,0.015341523985111292,0.053893216486623124,0.0001562322722747922,0.5902417302131653,251,0.02449990335541467,0.04599664776733343,0.0002527934266254306,0.11761616170406342,6,6,on_regression,on_glg,30,1001,15
on_regression_on_glg_nsm30_nst1001_bs15,test/loss,0.06490455852690502,0.07365567252830361,3.654769898275845e-05,0.1647239774465561,5,0.06490455852690502,0.07365567252830361,3.654769898275845e-05,0.1647239774465561,5,6,on_regression,on_glg,30,1001,15
